card_id,card_name,description,card_type,target_type,stamina_cost,damage,heal_amount,shield_amount,draw_cards,is_upgraded,apply_poison,apply_burn,apply_weakness,apply_vulnerable,apply_strength,apply_armor,apply_rested,apply_invigorated,apply_damage_plus,apply_fatigued,apply_exhausted,apply_decay,apply_hinder,apply_scared,piercing,lifesteal,multi_hit,aoe_damage,plays_immediately,is_delayed_damage,delay_condition,delayed_damage_amount,grants_card_retain,swaps_enemy_target,reveals_boss_intent,caster_discards_random,bonus_damage_if_wounded,bonus_damage_per_debuff,stamina_gain,scry_amount,generate_cards,has_v2,v2_card_id,element,ingredient_list,is_alc,apply_wet,bonus_damage_per_wet,remove_all_wet,heal_per_wet_removed,apply_ring_of_fire,discard_spell_requirement,discard_all_spells,damage_per_spell_discarded,choose_spell_from_deck,all_players_shield,target_stamina_gain,remove_target_debuffs
life_drain,Life Drain,Massive damage that heals you.,ATTACK,SINGLE_ENEMY,3,25,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,
annihilation,Annihilation,Pierce all defenses. Pure destruction.,ATTACK,SINGLE_ENEMY,3,35,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,
omnipotence,Omnipotence,Gain strength armor and draw cards.,BUFF,SELF,3,0,0,15,3,false,0,0,0,0,3,3,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,
steel_strike,Steel Strike,Solid attack with good damage.,ATTACK,SINGLE_ENEMY,2,16,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,
healing_potion,Healing Potion,Restore health quickly.,HEAL,SELF,1,0,15,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,
power_strike,Power Strike,Heavy single target damage.,ATTACK,SINGLE_ENEMY,2,18,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,
battle_focus,Battle Focus,Gain strength and draw a card.,BUFF,SELF,2,0,0,0,1,false,0,0,0,0,2,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,
cleave,Cleave,Hit all enemies for decent damage.,ATTACK,ALL_ENEMIES,2,10,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,true,false,false,,0,false,false,false,0,0,0,0,0,,false,
rejuvenation,Rejuvenation,Heal and gain shield.,HEAL,SELF,2,0,12,8,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,
iron_will,Iron Will,Solid shield and armor.,BUFF,SELF,2,0,0,10,0,false,0,0,0,0,0,2,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,
quick_strike,Quick Strike,Fast efficient damage.,ATTACK,SINGLE_ENEMY,1,12,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,
tactical_advantage,Tactical Advantage,Draw 2 cards.,SPELL,SELF,1,0,0,0,2,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,true,false,,0,false,false,false,0,0,0,0,0,,false,
spell_fire_smash,Fire Smash,Deal 5 damage. [Fire Spell]. TARGET: 1 Enemy.,ATTACK,SINGLE_ENEMY,2,5,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,,FIRE,,false,0,0,false,0,0,0,false,0,0,0,0,0
spell_water_ball,Water Ball,Deal 1 damage. Apply 1 Wet (+50% damage from next hit). [Water Spell]. TARGET: 1 Enemy.,ATTACK,SINGLE_ENEMY,1,1,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,,WATER,,false,1,0,false,0,0,0,false,0,0,0,0,0
spell_earthquake,Earth Quake,Deal 2 damage to ALL enemies. [Earth Spell]. TARGET: All Enemies.,ATTACK,ALL_ENEMIES,1,2,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,true,false,false,,0,false,false,false,0,0,0,0,0,,false,,EARTH,,false,0,0,false,0,0,0,false,0,0,0,0,0
spell_fiery_flash,Fiery Flash!,Deal 4 damage. Apply 4 Hinder (reduced damage dealt). [Fire Spell]. TARGET: 1 Enemy.,ATTACK,SINGLE_ENEMY,2,4,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,4,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,,FIRE,,false,0,0,false,0,0,0,false,0,0,0,0,0
poke,Poke,Deal 2 damage. TARGET: 1 Enemy.,ATTACK,SINGLE_ENEMY,1,2,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,,,,false,0,0,false,0,0,0,false,0,0,0,0,0
meditate,Meditate,Draw 2 cards. TARGET: Self.,BUFF,SELF,1,0,0,0,2,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,,,,false,0,0,false,0,0,0,false,0,0,0,0,0
fetal_position,Fetal Position,Gain 5 Shield. TARGET: Self.,BUFF,SELF,1,0,0,5,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,,,,false,0,0,false,0,0,0,false,0,0,0,0,0
spell_ice_shield,Ice Shield,Give target 5 Shield. [Water Spell]. TARGET: 1 Ally (including self).,BUFF,SINGLE_ALLY,1,0,0,5,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,,WATER,,false,0,0,false,0,0,0,false,0,0,0,0,0
spell_encapsulation,Encapsulation,Discard 1 card. Search your deck for any Spell and add it to hand. [Earth Spell]. TARGET: Self.,BUFF,SELF,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,true,false,,0,true,false,false,0,0,0,0,0,,false,,EARTH,,false,0,0,false,0,0,0,false,0,0,0,0,0
alc_lightning_storm,Alc: Lightning Storm,Deal 3 damage. Brew by discarding 1 Water + 1 Earth spell. TARGET: 1 Enemy.,ATTACK,SINGLE_ENEMY,2,3,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,,,water|earth,true,0,0,false,0,0,0,false,0,0,0,0,0
alc_accumulation,Alc: Accumulation,Deal 3 damage per Strength you have. Brew by discarding 1 Water + 1 Fire spell. TARGET: 1 Enemy.,ATTACK,SINGLE_ENEMY,2,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,,,water|fire,true,0,0,false,0,0,0,true,3,0,0,0,0
alc_giant_shield,Alc: Giant Shield,ALL allies gain 5 Shield. Brew by discarding 1 Earth + 1 Fire spell. TARGET: All Allies.,BUFF,SELF,2,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,,,earth|fire,true,0,0,false,0,0,0,false,0,0,5,0,0
spell_tsunami,Tsunami,Deal 4 damage to ALL enemies. Apply 1 Wet to all. [Water Spell]. TARGET: All Enemies.,ATTACK,ALL_ENEMIES,2,4,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,true,false,false,,0,false,false,false,0,0,0,0,0,,false,,WATER,,false,1,0,false,0,0,0,false,0,0,0,0,0
repurpose,Repurpose,Discard 1 Spell. Deal 2 damage +2 per Spell discarded this turn. TARGET: 1 Enemy.,ATTACK,SINGLE_ENEMY,0,2,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,,,,false,0,0,false,0,0,1,false,0,0,0,0,0
spell_future_vision,Future Vision,Reveal the boss's cards for next turn. [Earth Spell]. TARGET: Self.,BUFF,SELF,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,true,false,,0,false,false,true,0,0,0,0,0,,false,,EARTH,,false,0,0,false,0,0,0,false,0,0,0,0,0
spell_mortar_pestle,Mortar and Pestle,Discard 2 cards. Your next card plays twice. [Earth Spell]. TARGET: Self.,BUFF,SELF,0,0,0,0,2,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,true,false,,0,false,false,false,0,0,0,0,0,,false,,EARTH,,false,0,0,false,0,0,1,false,0,0,0,0,0
spell_enflame,Enflame,Target's next attack deals +2 damage. [Fire Spell]. TARGET: 1 Ally (including self).,BUFF,SINGLE_ALLY,1,0,0,0,0,false,0,0,0,0,0,0,0,0,2,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,,FIRE,,false,0,0,false,0,0,0,false,0,0,0,0,0
spell_restore,Restore,Remove all Wet from target. Heal 5 HP per Wet removed. [Water Spell]. TARGET: 1 Ally (including self).,HEAL,SINGLE_ALLY,1,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,,WATER,,false,0,0,true,5,0,0,false,0,0,0,0,0
spell_ring_of_fire,Ring Of Fire,Give target 5 Shield. When shield is hit deal 2 damage back to attacker. [Fire Spell]. TARGET: 1 Ally (including self).,BUFF,SINGLE_ALLY,1,0,0,5,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,,0,false,false,false,0,0,0,0,0,,false,,FIRE,,false,0,0,false,0,1,0,false,0,0,0,0,0
reformulate,Reformulate,Discard 1 Spell. Search your deck for a different Spell. TARGET: Self.,BUFF,SELF,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,true,false,,0,false,false,false,0,0,0,0,0,,false,,,,false,0,0,false,0,0,1,false,0,1,0,0,0
accretion,Accretion,Discard any number of Spells. Target ally draws 2 cards per Spell discarded. TARGET: 1 Ally (including self).,BUFF,SINGLE_ALLY,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1,false,true,false,,0,false,false,false,0,0,0,0,0,,false,,,,false,0,0,false,0,0,2,false,0,0,0,1,0
